Gene ID	Control1	Control2	Control3	shRNA1	shRNA2	shRNA3	shRNA1_FC	shRNA2_FC	shRNA_3_FC																												
1700044K03Rik	0	0	0	0	0	0	0	0	0																												
1700045H11Rik	0	0	0	0	0	0	0	0	0																												
1700046C09Rik	0	0	0	0	0	0	0	0	0																												
1700047A11Rik	0	0	0	0	0	0	0	0	0																												
1700047E10Rik	0	0	0	0	0	0	0	0	0																												
1700047G03Rik	0	0	0	0	0	0	0	0	0																												
1700047I17Rik2	5.21216	6.03714	5.46745	4.84066	5.18957	5.23481	4.87544	5.63488	5.55793																												
1700047I17Rik2	5.80871	7.21694	6.63118	5.9155	6.12999	6.66187	5.49921	6.92944	6.21892																												
1700047L14Rik	0	0	0	0	0	0	0	0	0																												
1700047M11Rik	2.96261	3.63525	2.79589	2.67408	2.02673	3.48346	2.67412	3.64916	3.0561																												
1700048M11Rik	0.272747	0.139666	0	0	0.224164	0	0.377138	0.236103	0.153022																												
1700048O20Rik	2.21215	0.90708	1.13493	2.511	2.55596	1.69505	2.68147	1.36177	2.83782																												
1700049E15Rik	0	0	0	0	0	0	0	0	0																												
1700049E22Rik	0	0	0	0	0	0	0	0	0																												
1700049G17Rik	1.96654	1.63062	1.75542	2.10574	1.85757	1.86375	1.97889	1.8721	2.11557																												
1700049L16Rik	0	0	0	0	0	0	0	0	0.0750639																												
1700051A21Rik	0	0.0732537	0.0605334	0.0359105	0	0	0.0996493	0.0310334	0.0802176																												
1700052I22Rik	0	0	0	0	0	0	0	0	0																												
1700052K11Rik	1.82282	2.38394	1.98561	2.06524	1.91046	1.9576	1.77749	1.90567	1.80383																												
1700052N19Rik	10.2407	8.28496	10.0643	9.94554	9.5374	9.95588	9.6822	7.94353	8.6449																												
1700054A03Rik	0	0	0	0	0	0	0	0	0																												
1700054K19Rik	0	0	0	0	0	0	0	0	0																												
1700054M17Rik	0	0	0	0	0	0	0	0	0																												
1700054O13Rik	0	0	0	0	0	0	0.102588	0	0																												
1700055C04Rik	0	0	0	0	0	0	0	0	0																												
1700055N04Rik	0.00768569	0.0475485	0	0.0310115	0.0126036	0.009094	0.032371	0.0100747	0																												
1700056E22Rik	0.106198	0.0546477	0.0451672	0	0.130693	0.062628	0.0989892	0.0462832	0																												
1700057G04Rik	0	0	0	0	0	0	0	0	0																												
1700057H15Rik	0	0	0	0	0	0	0	0	0																												
1700060C16Rik	0	0	0	0	0	0	0	0	0																												
1700060C20Rik	0	0.103963	0	0	0	0	0	0	0																												
1700061F12Rik	0	0	0	0	0	0	0	0	0																												
1700061G19Rik	0.0553373	0.019025	0.0314366	0.0743898	0.045369	0.043673	0.0518268	0.0483781	0																												
1700061I17Rik	0	0	0	0.0237414	0	0	0	0.0205658	0																												
1700063A18Rik	0	0	0	0	0	0	0	0	0																												
1700063D05Rik	0.236252	0.40459	0.668993	0.319739	0.452505	1.11157	0.658336	0.616425	0.797746																												
1700063O14Rik	0.66263	0.135752	0	0	0	0	0.122226	0.45902	0.297469																												
1700064J06Rik	0	0	0	0	0	0	0	0	0																												
1700064M15Rik	0.0894707	0.0918724	0.0759648	0	0.0734593	0	0.082985	0	0																												
1700065D16Rik	0	0	0	0	0	0	0	0	0																												
1700065I16Rik	0	0	0	0	0	0	0	0	0																												
1700065J11Rik	0	0	0	0	0	0	0	0	0																												
1700065J18Rik	0.548007	0.373415	0.308958	0.562617	0.150315	0.21274	0.502414	0.472864	0.20452																												
1700065L07Rik	0	0	0.0776077	0	0	0	0	0	0																												
1700065O20Rik	0	0	0	0	0	0	0	0	0																												
1700066B17Rik	0	0.121037	0	0	0	0	0	0	0																												
1700066B19Rik	0	0	0.0153879	0.0182054	0.0296094	0.021378	0.016913	0.0157873	0.0407864																												
1700066M21Rik	10.7815	11.6281	12.4671	9.78817	10.3605	9.84875	10.5756	12.1038	11.658																												
1700066N21Rik	0	0	0	0	0	0	0	0	0																												
1700066O22Rik	0	0	0	0	0	0	0	0	0																												
1700067G17Rik	0.0982435	0	0	0	0	0	0	0	0																												
1700067K01Rik	0.0925298	0.0952693	0.0393678	0.0467902	0.0379522	0.0546072	0.129494	0.12105	0.104334																												
1700067P10Rik	0	0.0698546	0.0577456	0	0	0	0	0	0																												
1700069L16Rik	0	0	0	0	0	0	0	0	0																												
1700069P05Rik	0	0	0	0	0	0	0	0	0																												
1700071K01Rik	0.0487308	0.150497	0.124382	0.0985952	0	0.0575026	0	0	0.0549401																												
1700071M16Rik	0	0	0	0	0	0	0	0	0																												
1700072B07Rik	0	0	0	0	0	0	0	0	0																												
1700072O05Rik	0	0	0	0	0	0	0	0	0																												
1700073E17Rik	0.0190131	0.00981054	0	0.0191504	0	0	0.0089144	0	0																												
1700074H08Rik	0	0	0	0	0	0	0	0	0																												
1700074P13Rik	0	0	0	0	0	0	0	0	0																												
1700080E11Rik	0	0	0	0	0	0	0	0	0																												
1700080N15Rik	0	0	0	0	0	0	0	0	0																												
1700080O16Rik	0	0	0	0	0	0	0	0	0																												
1700081H04Rik	0	0	0	0	0	0	0	0	0																												
1700084C01Rik	9.04277	10.1745	10.5589	9.83723	12.0511	9.50929	9.66376	9.0566	9.45347																												
1700084E18Rik	0.161882	0.662379	0.548007	0	0.266264	0.944295	0.743823	0.27975	0.544252																												
1700084F23Rik	0	0	0	0	0	0	0	0	0																												
1700084J12Rik	0.415993	0.155463	0.128525	0.383727	0.589781	0.444975	0.386563	0.526396	0.468304																												
1700085C21Rik	0	0	0	0	0	0	0	0	0																												
1700086L19Rik	23.1818	17.9973	19.7621	27.0688	22.0248	24.6912	26.6766	23.8809	21.9927																												
1700086O06Rik	0	0	0	0	0	0	2.52558	0	0																												
1700088E04Rik	0	0	0	0	0	0	0	0	0																												
1700091H14Rik	0	0	0	0	0	0	0	0	0																												
1700092C02Rik	0	0	0	0	0	0	0	0	0																												
1700092C10Rik	0	0	0	0	0	0	0	0	0																												
1700092E19Rik	0	0	0	0	0	0	0	0	0																												
1700092K14Rik	0	0	0	0	0	0	0	0	0																												
1700092M07Rik	0.20342	0.207776	0.171914	0	0	0	0.186086	0.175313	0																												
1700093K21Rik	0	0	0.0312692	0.0514556	0.0417189	0.059992	0.0474146	0.0443331	0																												
1700094D03Rik	1.90273	1.12855	1.47974	1.19374	1.12286	1.38646	1.42898	1.23982	1.15479																												
1700094J05Rik	0	0	0	0	0	0	0	0	0																												
1700094M24Rik	0	0	0	0	0	0	0	0	0																												
1700095A21Rik	0	0	0	0	0	0	0	0	0																												
1700095B10Rik	0	0	0	0	0	0	0	0	0																												
1700096J18Rik	0	0.307893	0	0	0	0.175665	0.13842	0	0																												
1700096K18Rik	1.22139	1.49671	1.29299	1.36678	1.13703	1.24858	1.35761	1.41233	1.26647																												
1700097N02Rik	0	0	0	0	0	0	0	0	0																												
1700100L14Rik	0	0	0	0	0	0.0975193	0	0	0																												
1700101E01Rik	0	0	0.331182	0	0	0.0655924	0	0	0.0626916																												
1700101I11Rik	0	0	0	0	0	0	0	0	0																												
1700101O22Rik	0	0	0	0	0	0	0	0.432679	0																												
1700102H20Rik	0.18424	0	0	0.189184	0.303231	0	0	0.158962	0																												
1700102P08Rik	1.23021	0.281485	0.504037	0.599	0.710145	0.484046	0.892798	0.755068	0.565157																												
1700104L18Rik	0	0	0	0	0	0	0	0	0																												
1700105P06Rik	0	0	0	0	0	0	0	0	0																												
1700106J16Rik	0	0	0	0	0	0	0	0	0																												
1700108F19Rik	0	0	0	0	0	0	0	0	0																												
1700108J01Rik	0	0	0	0	0	0	0	0	0																												
1700109G14Rik	0	0	0.0573762	0	0	0	0	0.0587647	0																												
1700109G15Rik	0	0	0	0	0	0	0	0	0																												
1700109H08Rik	0	0	0	0	0	0	0	0	0																												
1700109I08Rik	0	0	0	0	0	0	0	0	0																												
1700109K24Rik	0.87327	0.615202	0.430213	0.557782	0.377031	0.271254	0.214418	0.440951	0.310956																												
1700110C19Rik	0.307518	0.0790043	0.391895	0.234057	0.12621	0.0904473	0.214285	0.13375	0.432705																												
1700110I01Rik	0.0252464	0.0520486	0.0215033	0.0370615	0.0319945	0.0298582	0.0386431	0.0300738	0.0181342																												
1700110I01Rik	0.0252464	0.0520486	0.0215033	0.0370615	0.0319945	0.0298582	0.0386431	0.0300738	0.0181342																												
1700110I01Rik	0.0252464	0.0520486	0.0215033	0.0370615	0.0319945	0.0298582	0.0386431	0.0300738	0.0181342																												
1700110K17Rik	0	0	0	0	0	0	0	0	0																												
1700111N16Rik	0	0	0	0	0	0	0	0	0																												
1700112E06Rik	0.399972	0.411534	0.485935	0.405005	0.750122	0.471547	0.692	0.896171	0.321948																												
1700112H15Rik	0	0	0	0	0	0	0	0	0																												
1700112J05Rik	0	0.0691869	0	0	0	0	0	0	0																												
1700113A16Rik	18.1646	18.9635	18.1529	18.2247	17.9771	20.2603	17.6133	16.4243	17.0726																												
1700113H08Rik	0	0	0	0	0	0.0425452	0	0.0628613	0.0406229																												
1700119H24Rik	0	0	0.0868043	0	0	0	0	0	0																												
1700120C14Rik	0	0	0	0	0	0	0	0	0																												
1700120E14Rik	0	0	0	0	0	0	0	0	0																												
1700120G07Rik	0	0	0	0	0	0	0	0	0																												
1700120K04Rik	0.913846	0.117127	0.678094	0.698445	0.563022	0.669351	0.316804	0.49528	0.641626																												
1700121L16Rik	0	0	0	0	0	0	0	0	0																												
1700121N20Rik	0	0	0.0419456	0	0	0	0	0	0.0555824																												
1700122O11Rik	0	0	0	0	0	0	0	0	0																												
1700123I01Rik	0	0.030144	0	0.029522	0.0479659	0.0345821	0.02735	0	0																												
1700123K08Rik	0	0	0.0410339	0	0	0	0	0	0																												
1700123L14Rik	0.0275235	0	0.0234428	0.0277779	0.0225696	0.0325513	0.0257453	0	0.0310669																												
1700123M08Rik	0.89679	0.874693	1.00403	1.09803	1.31647	0.835571	0.836591	0.946722	1.01115																												
1700123O12Rik	0	0	0	0	0	0	0	0	0																												
1700123O20Rik	0	6.37828	9.36597	0	0	9.24401	0	0	0																												
1700123O21Rik	0.168209	0.172781	0	0.25626	0.276184	0.098872	0.156129	0.146229	0.189273																												
1700124L16Rik	0.725716	0.740555	0.612705	0.249904	1.1968	0.561167	0.881957	1.45662	0.810704																												
1700125G02Rik	0	0	0	0	0	0	0	0	0																												
1700125G22Rik	0	0	0	0	0	0	0	0.0533967	0																												
1700125H03Rik	0	0.139666	0	0	0.112082	0	0	0.118052	0.306044																												
1700125H20Rik	0	0.108206	0	0.0532023	0.129385	0	0.0980065	0	0.0592538																												
1700126H18Rik	0	0	0	0	0	0	0	0	0																												
1700128A07Rik	0	0	0	0	0	0	0	0	0																												
1700128F08Rik	0	0	0	0	0	0	0	0	0.0507202																												
1700129C05Rik	0	0	0	0	0	0	0	0	0																												
1810006J02Rik	0	0	0	0	0	0	0	0	0																												
1810007C17Rik	0	0.243207	0.0670243	0.160172	0	0	0	0	0.177608																												
1810007D17Rik	0	0.0762307	0	0.0752444	0	0	0	0	0.0835012																												
1810008I18Rik	0	0	0	0	0	0	0	0	0																												
1810009A15Rik	11.8005	15.5026	14.1368	13.1955	14.2221	15.2332	12.596	13.8849	12.4637																												
1810009J06Rik	0	0	0	0	0	0	0	0.0268933	0																												
1810010D01Rik	0	0	0	0	0.0454006	0.0652493	0	0.0482226	0																												
1810010H24Rik	2.45775	2.10886	1.78159	2.07121	1.60543	2.52508	1.82614	1.707	1.69364																												
1810011H11Rik	0.291603	0.500828	0.358666	0.359893	0.531425	0.344692	0.212007	0.480958	0.475303																												
1810011O10Rik	0.327421	0.824567	0.588473	0.441031	0.537074	0.515822	0.61179	0.476338	0.697742																												
1810012K16Rik	0	0	0	0.350183	0.188185	0	0	0.0993226	0																												
1810013A23Rik	0	0	0	0	0	0	0	0	0																												
1810013L24Rik	12.9115	11.9543	11.8802	12.572	12.0607	12.0513	13.1165	13.909	13.3686																												
1810014B01Rik	1.83357	2.09987	2.00777	2.20339	2.02867	2.46068	1.85083	1.67778	2.59503																												
1810018F18Rik	0	0	0	0	0	0	0	0	0																												
1810019D21Rik	0	0	0	0	0.0286888	0	0	0	0																												
1810019J16Rik	0.0269244	0.11102	0.0229333	0.0271714	0.0662342	0	0.0755609	0.0705636	0.0303917																												
1810020O05Rik	0.289367	0.297898	0.246204	0.439075	0.276948	0.284561	0.359873	0.378494	0.489372																												
1810021B22Rik	0.614533	0.540937	1.11817	0.892003	0.937004	1.03165	0.570115	1.22072	0.98764																												
1810022K09Rik	10.362	14.5615	14.708	11.591	14.1615	14.8665	11.7022	13.4098	13.0504																												
1810024B03Rik	0.115642	0	0.0328138	0.0389515	0.189699	0.136606	0.180012	0.100924	0.0434837																												
1810026B05Rik	2.18745	2.10642	1.80355	1.9562	2.15491	1.8675	2.26778	2.02383	2.2551																												
1810026J23Rik	23.3539	21.269	21.9611	25.4688	25.3139	26.6644	25.2246	22.6169	23.6207																												
1810030O07Rik	7.77263	7.45613	7.99921	8.3664	7.94029	7.78974	7.67487	7.28655	7.37127																												
1810032O08Rik	1.63926	1.53313	1.7849	2.48017	3.04876	2.98801	2.46695	1.79928	2.34875																												
1810034E14Rik	0.0775463	0.0799443	0.110092	0.0521656	0.148369	0.152881	0.120922	0.0903346	0.0583587																												
1810037I17Rik	20.4234	25.1266	25.1442	21.7856	25.0693	23.4089	21.0453	26.2237	21.9558																												
1810041L15Rik	11.2504	8.41396	6.94444	13.6448	10.6265	12.5703	11.7276	9.64624	9.37747																												
1810043G02Rik	9.73285	9.71916	10.8568	10.2415	9.90833	10.8566	9.80219	9.05764	9.51896																												
1810043H04Rik	14.7504	16.729	17.6322	17.8843	16.1262	15.4076	14.5772	16.6508	13.4511																												
1810044D09Rik	0.270133	0.968355	1.14432	0.689781	0.777033	1.10574	0.996229	0.58466	0.151566																												
1810046K07Rik	0	0	0.0313238	0	0	0	0	0	0.0415095																												
1810053B23Rik	0	0	0	0	0	0	0	0	0																												
1810055G02Rik	6.43036	6.78211	6.46422	6.66171	6.18175	6.55807	6.84727	7.0395	6.75874																												
1810058I24Rik	9.63405	10.4586	11.0398	9.92056	11.4374	10.0316	9.3891	9.71534	9.21382																												
1810062G17Rik	0	0	0.097187	0	0.140648	0.0673639	0.0532308	0.149362	0.0643897																												
1810062O18Rik	0	0	0	0	0	0	0	0	0																												
1810064F22Rik	0	0	0	0	0	0	0	0.017284	0.0223278																												
1810065E05Rik	0	0	0	0	0	0	0	0	0																												
2010001E11Rik	0	0.0205559	0.0339668	0	0	0.011796	0	0	0.0112537																												
2010002M12Rik	0.138431	0.380867	0.219132	0.245764	0.367467	0.398212	0.10503	0.196029	0.208503																												
2010003K11Rik	0.0423942	0	0	0	0	0	0	0	0																												
2010005H15Rik	0	0	0	0	0	0	0	0	0																												
2010009K17Rik	0	0	0	0	0	0	0	0	0																												
2010010A06Rik	0.0894707	0	0	0	0.110189	0	0	0	0																												
2010012O05Rik	7.71346	8.92972	9.00747	9.28407	8.25434	9.67607	7.67415	8.10133	8.75712																												
